url,status_code
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150947_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150948_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150949_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150950_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150951_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150952_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150953_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150954_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150955_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149474_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148387_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148652_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148663_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150003_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148622_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150004_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148658_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148659_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148660_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148661_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152735_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152571_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152572_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152573_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152574_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152575_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152576_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152577_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152578_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152579_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152580_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152581_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152582_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152583_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152584_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152585_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152586_2/format/large",429
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152587_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152588_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152589_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152590_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152591_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152592_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152593_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152594_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152595_2/format/large",404
